1.000000	10.865033
2.000000	10.865033
3.000000	10.508835
4.000000	10.335140
5.000000	10.232303
6.000000	10.164315
7.000000	10.116028
8.000000	10.079964
9.000000	10.052003
10.000000	10.029690
11.000000	10.011471
12.000000	10.079964
13.000000	10.060598
14.000000	10.044028
15.000000	10.029690
16.000000	10.017161
17.000000	10.006118
18.000000	9.996313
19.000000	9.987549
20.000000	9.979667
21.000000	9.972541
22.000000	10.011471
23.000000	10.003560
24.000000	9.996313
25.000000	9.989651
26.000000	9.983506
27.000000	9.977819
28.000000	9.972541
29.000000	9.967630
30.000000	9.963048
31.000000	9.958764
32.000000	9.985906
33.000000	9.981179
34.000000	9.976732
35.000000	9.972541
36.000000	9.968584
37.000000	9.964843
38.000000	9.961300
39.000000	9.957940
40.000000	9.954749
41.000000	9.951714
42.000000	9.972541
43.000000	9.969228
44.000000	9.966067
45.000000	9.963048
46.000000	9.960160
47.000000	9.957397
48.000000	9.954749
49.000000	9.952210
50.000000	9.949773
51.000000	9.947432
52.000000	9.964325
53.000000	9.961795
54.000000	9.959358
55.000000	9.957011
56.000000	9.954749
57.000000	9.952566
58.000000	9.950459
59.000000	9.948424
60.000000	9.946457
61.000000	9.944554
62.000000	9.958764
63.000000	9.956724
64.000000	9.954749
65.000000	9.952835
66.000000	9.950979
67.000000	9.949179
68.000000	9.947432
69.000000	9.945736
70.000000	9.944089
71.000000	9.942488
72.000000	9.954749
73.000000	9.953044
74.000000	9.951386
75.000000	9.949773
76.000000	9.948202
77.000000	9.946672
78.000000	9.945181
79.000000	9.943729
80.000000	9.942313
81.000000	9.940932
82.000000	9.951714
83.000000	9.950252
84.000000	9.948825
85.000000	9.947432
86.000000	9.946071
87.000000	9.944742
88.000000	9.943443
89.000000	9.942173
90.000000	9.940932
91.000000	9.939718
92.000000	9.949340
93.000000	9.948061
94.000000	9.946809
95.000000	9.945584
96.000000	9.944384
97.000000	9.943210
98.000000	9.942059
99.000000	9.940932
100.000000	9.939828
