0.000000	2.618287
0.693147	2.618287
1.098612	2.451621
1.386294	2.368287
1.609438	2.318287
1.791759	2.284954
1.945910	2.261145
2.079442	2.243287
2.197225	2.229399
2.302585	2.218287
2.397895	2.209197
2.484907	2.243287
2.564949	2.233672
2.639057	2.225430
2.708050	2.218287
2.772589	2.212037
2.833213	2.206523
2.890372	2.201621
2.944439	2.197235
2.995732	2.193287
3.044522	2.189716
3.091042	2.209197
3.135494	2.205244
3.178054	2.201621
3.218876	2.198287
3.258097	2.195211
3.295837	2.192362
3.332205	2.189716
3.367296	2.187253
3.401197	2.184954
3.433987	2.182804
3.465736	2.196412
3.496508	2.194045
3.526361	2.191817
3.555348	2.189716
3.583519	2.187732
3.610918	2.185855
3.637586	2.184077
3.663562	2.182390
3.688879	2.180787
3.713572	2.179263
3.737670	2.189716
3.761200	2.188055
3.784190	2.186469
3.806662	2.184954
3.828641	2.183505
3.850148	2.182117
3.871201	2.180787
3.891820	2.179512
3.912023	2.178287
3.931826	2.177111
3.951244	2.185595
3.970292	2.184325
3.988984	2.183102
4.007333	2.181924
4.025352	2.180787
4.043051	2.179691
4.060443	2.178632
4.077537	2.177609
4.094345	2.176621
4.110874	2.175664
4.127134	2.182804
4.143135	2.181779
4.158883	2.180787
4.174387	2.179826
4.189655	2.178893
4.204693	2.177989
4.219508	2.177111
4.234107	2.176258
4.248495	2.175430
4.262680	2.174625
4.276666	2.180787
4.290459	2.179931
4.304065	2.179098
4.317488	2.178287
4.330733	2.177498
4.343805	2.176729
4.356709	2.175980
4.369448	2.175249
4.382027	2.174537
4.394449	2.173843
4.406719	2.179263
4.418841	2.178529
4.430817	2.177812
4.442651	2.177112
4.454347	2.176429
4.465908	2.175765
4.477337	2.175121
4.488636	2.174510
4.499810	2.173957
4.510860	2.173540
4.521789	2.178896
4.532599	2.179647
4.543295	2.182768
4.553877	2.192239
4.564348	2.218771
4.574711	2.291187
4.584967	2.487047
4.595120	3.015096
4.605170	4.437182
